title,url,book_name,books_url,author_name,book_price,star_rating,rating
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Order of the Phoenix,https://www.amazon.in//Harry-Potter-Order-Phoenix/dp/1408855690/ref=zg_bs_1402038031_4/000-0000000-0000000?pd_rd_i=1408855690&psc=1,J.K. Rowling,₹480.00,4.7,"26,386"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Dune: 1,https://www.amazon.in//Dune-Frank-Herbert/dp/0441172717/ref=zg_bs_1402038031_5/000-0000000-0000000?pd_rd_i=0441172717&psc=1,Frank Herbert,₹320.00,4.5,"56,992"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Dharmayoddha Kalki: Avatar of Vishnu (Book 1),https://www.amazon.in//Dharmayoddha-Kalki-Avatar-Vishnu-Book/dp/8193503309/ref=zg_bs_1402038031_6/000-0000000-0000000?pd_rd_i=8193503309&psc=1,Kevin Missal,₹179.00,4.3,"2,140"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Raavan: Enemy of Aryavarta,https://www.amazon.in//Raavan-Enemy-of-Aryavarta/dp/B07YBGZZDP/ref=zg_bs_1402038031_7/000-0000000-0000000?pd_rd_i=B07YBGZZDP&psc=1,Amish Tripathi,₹342.00,4.6,"10,046"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,எனது புன்னகையின் முகவரி (Enathu Punnakaiyin Mugavari) (Tamil Edition),https://www.amazon.in//%E0%AE%AA%E0%AF%81%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%95%E0%AF%88%E0%AE%AF%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%AE%E0%AF%81%E0%AE%95%E0%AE%B5%E0%AE%B0%E0%AE%BF-Enathu-Punnakaiyin-Mugavari-ebook/dp/B0B1M5FQN6/ref=zg_bs_1402038031_8/000-0000000-0000000?pd_rd_i=B0B1M5FQN6&psc=1,Sandhiya  Sri,₹280.00,4.1,29
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,The Sandman: Act II,https://www.amazon.in//Audible-The-Sandman-Act-II/dp/B098TXWPKQ/ref=zg_bs_1402038031_9/000-0000000-0000000?pd_rd_i=B098TXWPKQ&psc=1,Neil Gaiman,"₹1,003.00",4.9,98
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Project Hail Mary,https://www.amazon.in//Project-Hail-Mary/dp/B08G9XR74C/ref=zg_bs_1402038031_10/000-0000000-0000000?pd_rd_i=B08G9XR74C&psc=1,Andy Weir,"₹1,003.00",4.7,"71,605"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Metamorphosis,https://www.amazon.in//Metamorphosis-Franz-Kafka-ebook/dp/B07PT9DHGY/ref=zg_bs_1402038031_11/000-0000000-0000000?pd_rd_i=B07PT9DHGY&psc=1,Franz Kafka,₹54.15,4.5,"6,906"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,"Satyajit Ray Miscellany: On Life, Cinema, People & Much More (The Penguin Ray Library)",https://www.amazon.in//Satyajit-Ray-Miscellany-Penguin-Library/dp/0143448994/ref=zg_bs_1402038031_12/000-0000000-0000000?pd_rd_i=0143448994&psc=1,Ray Satyajit,₹413.00,5.0,6
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,The Room in the Attic: The TOP 5 bestselling novel from Louise Douglas,https://www.amazon.in//Room-Attic-bestseller-Louise-Douglas-ebook/dp/B097BB3WSZ/ref=zg_bs_1402038031_13/000-0000000-0000000?pd_rd_i=B097BB3WSZ&psc=1,Louise Douglas,₹77.70,4.4,"6,993"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Tinkle Magazine No.598,https://www.amazon.in//Tinkle-Magazine-No-598-Rajani-Thindiath-ebook/dp/B07B2VGWSF/ref=zg_bs_1402038031_14/000-0000000-0000000?pd_rd_i=B07B2VGWSF&psc=1,Rajani Thindiath,₹42.00,4.5,69
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Mahayoddha Kalki: Sword of Shiva (Book 3),https://www.amazon.in//Mahayoddha-Kalki-Sword-Shiva-Book/dp/9389432960/ref=zg_bs_1402038031_15/000-0000000-0000000?pd_rd_i=9389432960&psc=1,Kevin Missal,₹184.00,4.5,"1,152"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Harry Potter and the Philosopher's Stone: Illustrated Edition,https://www.amazon.in//Harry-Potter-Philosophers-Stone-Illustrated/dp/1408845644/ref=zg_bs_1402038031_16/000-0000000-0000000?pd_rd_i=1408845644&psc=1,J.K. Rowling,₹861.00,4.8,"19,985"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Norse Mythology (High/Low),https://www.amazon.in//Norse-Mythology-Neil-Gaiman/dp/1526624052/ref=zg_bs_1402038031_17/000-0000000-0000000?pd_rd_i=1526624052&psc=1,Neil Gaiman,₹349.00,4.6,"14,706"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Six of Crows: Collector's Edition: Book 1,https://www.amazon.in//Six-Crows-Collectors-Leigh-Bardugo/dp/1510106286/ref=zg_bs_1402038031_18/000-0000000-0000000?pd_rd_i=1510106286&psc=1,Leigh Bardugo,₹725.00,4.7,"24,509"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,"Harry Potter and the Prisoner of Azkaban, Book 3",https://www.amazon.in//Harry-Potter-Prisoner-Azkaban-Book/dp/B079TM9NNT/ref=zg_bs_1402038031_19/000-0000000-0000000?pd_rd_i=B079TM9NNT&psc=1,J.K. Rowling,₹999.00,4.7,"31,587"
"Fantasy, Horror & Science Fiction",https://www.amazon.in//gp/bestsellers/books/1402038031,Hitchhiker's Guide to the Galaxy,https://www.amazon.in//Hitchhikers-Guide-to-the-Galaxy/dp/B07B61ZKNM/ref=zg_bs_1402038031_20/000-0000000-0000000?pd_rd_i=B07B61ZKNM&psc=1,Douglas Adams,₹323.00,4.5,"8,326"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,THE POWER OF YOUR SUBCONSCIOUS MIND,https://www.amazon.in//POWER-YOUR-SUBCONSCIOUS-MIND-ebook/dp/B083VZ2S4K/ref=zg_bs_1318128031_1/000-0000000-0000000?pd_rd_i=B083VZ2S4K&psc=1,Joseph Murphy,₹29.00,4.5,"56,419"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Chanakya in You,https://www.amazon.in//Chanakya-You-Radhakrishnan-Pillai-ebook/dp/B00WWAM5OA/ref=zg_bs_1318128031_2/000-0000000-0000000?pd_rd_i=B00WWAM5OA&psc=1,Radhakrishnan Pillai,₹184.17,4.5,"1,835"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Atomic Habits: The life-changing million copy bestseller,https://www.amazon.in//Atomic-Habits-James-Clear/dp/1847941834/ref=zg_bs_1318128031_3/000-0000000-0000000?pd_rd_i=1847941834&psc=1,James Clear,₹500.00,4.7,"51,361"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,The Psychology of Money,https://www.amazon.in//Psychology-Money-Morgan-Housel/dp/9390166268/ref=zg_bs_1318128031_4/000-0000000-0000000?pd_rd_i=9390166268&psc=1,Morgan Housel,₹248.00,4.6,"41,324"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,https://www.amazon.in//Rich-Dad-Poor-Middle-Updates/dp/1612680194/ref=zg_bs_1318128031_5/000-0000000-0000000?pd_rd_i=1612680194&psc=1,Robert T. Kiyosaki,₹383.00,4.6,"67,430"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,The Power of Your Subconscious Mind,https://www.amazon.in//Power-Your-Subconscious-Mind/dp/8194790832/ref=zg_bs_1318128031_6/000-0000000-0000000?pd_rd_i=8194790832&psc=1,Joseph Murphy,₹110.00,4.5,"56,419"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Atomic Habits: An Easy and Proven Way to Build Good Habits and Break Bad Ones,https://www.amazon.in//Atomic-Habits-Proven-Build-Break/dp/B07J1ZBCZJ/ref=zg_bs_1318128031_7/000-0000000-0000000?pd_rd_i=B07J1ZBCZJ&psc=1,James Clear,₹820.00,4.7,"51,361"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,How to Become a People Magnet: 62 Life-Changing Tips to Attract Everyone You Meet,https://www.amazon.in//How-Become-People-Magnet-Life-Changing-ebook/dp/B07QW6K7X3/ref=zg_bs_1318128031_8/000-0000000-0000000?pd_rd_i=B07QW6K7X3&psc=1,Mark Reklau,₹149.10,4.4,339
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Ikigai: The Japanese secret to a long and happy life,https://www.amazon.in//Ikigai-H%C3%A9ctor-Garc%C3%ADa/dp/178633089X/ref=zg_bs_1318128031_9/000-0000000-0000000?pd_rd_i=178633089X&psc=1,Héctor García,₹358.00,4.6,"34,934"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"THINK STRAIGHT: Change Your Thoughts, Change Your Life",https://www.amazon.in//THINK-STRAIGHT-Change-Your-Thoughts-ebook/dp/B077NJWFR3/ref=zg_bs_1318128031_10/000-0000000-0000000?pd_rd_i=B077NJWFR3&psc=1,Darius Foroux,₹99.00,4.3,"4,126"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"The Psychology of Money: Timeless Lessons on Wealth, Greed, and Happiness",https://www.amazon.in//Psychology-Money-Timeless-Lessons-Happiness/dp/B08D9VV926/ref=zg_bs_1318128031_11/000-0000000-0000000?pd_rd_i=B08D9VV926&psc=1,Morgan Housel,₹668.00,4.6,"41,324"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"Life's Amazing Secrets: How to Find Balance and Purpose in Your Life | Inspirational Zen book on motivation, self-development & healthy living",https://www.amazon.in//Lifes-Amazing-Secrets-Balance-Purpose/dp/0143442295/ref=zg_bs_1318128031_12/000-0000000-0000000?pd_rd_i=0143442295&psc=1,Gaur Gopal Das,₹162.00,4.6,"16,301"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Attitude Is Everything: Change Your Attitude ... Change Your Life!,https://www.amazon.in//Attitude-Everything-Change-Your-Life/dp/9351772071/ref=zg_bs_1318128031_13/000-0000000-0000000?pd_rd_i=9351772071&psc=1,Jeff Keller,₹139.30,4.5,"18,521"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Introducing Psychology: A Graphic Guide (Graphic Guides),https://www.amazon.in//Introducing-Psychology-Graphic-Guide-ebook/dp/B00ZCKBYKS/ref=zg_bs_1318128031_14/000-0000000-0000000?pd_rd_i=B00ZCKBYKS&psc=1,Nigel Benson,₹153.32,4.3,543
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,You Can,https://www.amazon.in//You-Can-George-Matthew-Adams/dp/9389931843/ref=zg_bs_1318128031_15/000-0000000-0000000?pd_rd_i=9389931843&psc=1,George Matthew Adams,₹99.00,4.5,"1,010"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,How to Win Friends and Influence People,https://www.amazon.in//How-Win-Friends-Influence-People/dp/8194790891/ref=zg_bs_1318128031_16/000-0000000-0000000?pd_rd_i=8194790891&psc=1,Dale Carnegie,₹99.00,4.5,"70,045"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Think And Grow Rich,https://www.amazon.in//Think-Grow-Rich-Napoleon-Hill/dp/9353338158/ref=zg_bs_1318128031_17/000-0000000-0000000?pd_rd_i=9353338158&psc=1,Napoleon Hill,₹94.00,4.5,"73,442"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money - That the Poor and Middle Class Do Not!,https://www.amazon.in//Rich-Dad-Poor-Teach-Middle/dp/B079P5G9PP/ref=zg_bs_1318128031_18/000-0000000-0000000?pd_rd_i=B079P5G9PP&psc=1,Robert T. Kiyosaki,₹844.00,4.5,"5,204"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,World’s Greatest Books For Personal Growth & Wealth (Set of 4 Books): Perfect Motivational Gift Set,https://www.amazon.in//Worlds-Greatest-Personal-Growth-Wealth/dp/9389432014/ref=zg_bs_1318128031_19/000-0000000-0000000?pd_rd_i=9389432014&psc=1,Dale Carnegie,₹295.00,4.5,"19,564"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,MegaLiving: 30 Days To A Perfect Life,https://www.amazon.in//MegaLiving-30-Days-Perfect-Life-ebook/dp/B00APCNAQO/ref=zg_bs_1318128031_20/000-0000000-0000000?pd_rd_i=B00APCNAQO&psc=1,Robin Sharma,₹153.99,4.5,786
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Mindf**ked : When It’s 4 a.m. and You Can’t Stop Overthinking (Hinglish Edition),https://www.amazon.in//Mindf-ked-m-Overthinking-Hinglish/dp/935629111X/ref=zg_bs_1318128031_21/000-0000000-0000000?pd_rd_i=935629111X&psc=1,Anubhav Agrawal,₹188.00,4.7,12
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,DO EPIC SHIT,https://www.amazon.in//DO-EPIC-SHIT-Ankur-Warikoo/dp/9391165486/ref=zg_bs_1318128031_22/000-0000000-0000000?pd_rd_i=9391165486&psc=1,Ankur Warikoo,₹248.00,4.5,"5,239"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"The 5 A.M. Revolution: Why High Achievers Wake Up Early and How You Can Do It, Too",https://www.amazon.in//M-Revolution-High-Achievers-Early-ebook/dp/B071XHCBJX/ref=zg_bs_1318128031_23/000-0000000-0000000?pd_rd_i=B071XHCBJX&psc=1,Dan Luca,₹209.00,4.3,634
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,https://www.amazon.in//How-Talk-Anyone-Success-Relationships/dp/B079TJV5ZP/ref=zg_bs_1318128031_24/000-0000000-0000000?pd_rd_i=B079TJV5ZP&psc=1,Leil Lowndes,₹844.00,4.4,"7,018"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Rich Dad Poor Dad - 20Th Anniversary Edition - Hindi,https://www.amazon.in//Rich-Dad-Poor-Robert-Kiyosaki/dp/8186775218/ref=zg_bs_1318128031_25/000-0000000-0000000?pd_rd_i=8186775218&psc=1,Robert T. Kiyosaki,₹265.00,4.5,"11,517"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"Daily Routine Mastery: How to Create the Ultimate Daily Routine for More Energy, Productivity, and Success - Have Your Best Day Every Day",https://www.amazon.in//Daily-Routine-Mastery-Ultimate-Productivity-ebook/dp/B0711C6YYS/ref=zg_bs_1318128031_26/000-0000000-0000000?pd_rd_i=B0711C6YYS&psc=1,Dominic Mann,₹228.92,4.1,139
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Think Like a Monk: The secret of how to harness the power of positivity and be happy now,https://www.amazon.in//Think-Like-Monk-Jay-Shetty/dp/0008386595/ref=zg_bs_1318128031_27/000-0000000-0000000?pd_rd_i=0008386595&psc=1,Jay Shetty,₹340.00,4.6,"23,681"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Living Your Best Life: The perfect feel-good romance from Maxine Morrey for 2022,https://www.amazon.in//Living-Your-Best-Life-feel-good-ebook/dp/B09JW1FCY9/ref=zg_bs_1318128031_28/000-0000000-0000000?pd_rd_i=B09JW1FCY9&psc=1,Maxine Morrey,₹68.25,4.2,"1,536"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,என் வாழ்வின் பேரன்பே : En Vaazhvin Peranbae (Tamil Edition),https://www.amazon.in//%E0%AE%8E%E0%AE%A9%E0%AF%8D-%E0%AE%B5%E0%AE%BE%E0%AE%B4%E0%AF%8D%E0%AE%B5%E0%AE%BF%E0%AE%A9%E0%AF%8D-%E0%AE%AA%E0%AF%87%E0%AE%B0%E0%AE%A9%E0%AF%8D%E0%AE%AA%E0%AF%87-Vaazhvin-Peranbae-ebook/dp/B0B65XLJ9T/ref=zg_bs_1318128031_29/000-0000000-0000000?pd_rd_i=B0B65XLJ9T&psc=1,செல்வ  பாரதி ,₹159.00,,
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,How To Stop Worrying & Start Living,https://www.amazon.in//How-stop-worrying-start-living-ebook/dp/B01NCV2RIR/ref=zg_bs_1318128031_30/000-0000000-0000000?pd_rd_i=B01NCV2RIR&psc=1,Dale Carnegie,₹46.02,4.4,"19,652"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://www.amazon.in//Subtle-Art-Not-Giving/dp/0062641549/ref=zg_bs_1318128031_1/000-0000000-0000000?pd_rd_i=0062641549&psc=1,Mark Manson,₹315.00,4.5,"72,631"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Ikigai: The Japanese Secret to a Long and Happy Life,https://www.amazon.in//Ikigai-Japanese-Secret-Long-Happy/dp/B0759S1XZQ/ref=zg_bs_1318128031_2/000-0000000-0000000?pd_rd_i=B0759S1XZQ&psc=1,Héctor García,₹615.00,4.6,"34,934"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,The Monk Who Sold His Ferrari,https://www.amazon.in//Monk-Who-Sold-His-Ferrari/dp/817992162X/ref=zg_bs_1318128031_3/000-0000000-0000000?pd_rd_i=817992162X&psc=1,Robin Sharma,₹155.00,4.5,"23,215"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Be Your Own Sunshine,https://www.amazon.in//Your-Own-Sunshine-James-Allen/dp/9387022854/ref=zg_bs_1318128031_4/000-0000000-0000000?pd_rd_i=9387022854&psc=1,James Allen,₹87.50,4.3,"1,442"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Atomic Habits: the life-changing million-copy #1 bestseller,https://www.amazon.in//Atomic-Habits-Proven-Build-Break-ebook/dp/B01N5AX61W/ref=zg_bs_1318128031_5/000-0000000-0000000?pd_rd_i=B01N5AX61W&psc=1,James Clear,₹178.20,4.7,"51,361"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://www.amazon.in//Subtle-Art-Not-Giving-Counterintuitive/dp/B079BN6M71/ref=zg_bs_1318128031_6/000-0000000-0000000?pd_rd_i=B079BN6M71&psc=1,Mark Manson,"₹1,238.00",4.5,"72,631"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Apke Avchetan Man Ki Shakti (The Power of your Subconscious Mind in Hindi),https://www.amazon.in//Avchetan-Shakti-Power-Subconscious-Hindi/dp/8175993669/ref=zg_bs_1318128031_7/000-0000000-0000000?pd_rd_i=8175993669&psc=1,Joseph Murphy,₹99.00,4.4,"10,184"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"The 5 AM Club: Own Your Morning, Elevate Your Life",https://www.amazon.in//AM-Club-Your-Morning-Elevate/dp/9387944891/ref=zg_bs_1318128031_8/000-0000000-0000000?pd_rd_i=9387944891&psc=1,Robin Sharma,₹227.00,4.5,"21,552"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"Memory: How To Develop, Train, And Use It",https://www.amazon.in//Memory-How-Develop-Train-Use/dp/9389053811/ref=zg_bs_1318128031_9/000-0000000-0000000?pd_rd_i=9389053811&psc=1,William Walker Atkinson,₹102.00,4.2,"3,950"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Dopamine Detox : A Short Guide to Remove Distractions and Get Your Brain to Do Hard Things (Productivity Series Book 1),https://www.amazon.in//Dopamine-Detox-Remove-Distractions-Productivity-ebook/dp/B098MHBF23/ref=zg_bs_1318128031_10/000-0000000-0000000?pd_rd_i=B098MHBF23&psc=1,thibaut  meurisse,₹79.00,4.4,"1,959"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,https://www.amazon.in//How-Talk-Anyone-Success-Relationships/dp/0007272618/ref=zg_bs_1318128031_11/000-0000000-0000000?pd_rd_i=0007272618&psc=1,Leil Lowndes,₹215.00,4.4,"7,018"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,DO EPIC SHIT,https://www.amazon.in//DO-EPIC-SHIT-Ankur-Warikoo/dp/9393986282/ref=zg_bs_1318128031_12/000-0000000-0000000?pd_rd_i=9393986282&psc=1,Ankur Warikoo,₹139.00,4.5,"5,239"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"The 48 Laws Of Power (The Modern Machiavellian Robert Greene, 1)",https://www.amazon.in//Laws-Power-Robert-Greene-Collection/dp/1861972784/ref=zg_bs_1318128031_13/000-0000000-0000000?pd_rd_i=1861972784&psc=1,Robert Greene,₹458.00,4.6,"10,801"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,Man's Search For Meaning: The classic tribute to hope from the Holocaust,https://www.amazon.in//Mans-Search-Meaning-Viktor-Frankl/dp/1846041244/ref=zg_bs_1318128031_14/000-0000000-0000000?pd_rd_i=1846041244&psc=1,Viktor E Frankl,₹215.00,4.5,"48,021"
"Health, Family & Personal Development",https://www.amazon.in//gp/bestsellers/books/1318128031,"Thinking, Fast and Slow",https://www.amazon.in//Thinking-Fast-and-Slow/dp/B079X5LVHP/ref=zg_bs_1318128031_15/000-0000000-0000000?pd_rd_i=B079X5LVHP&psc=1,Daniel Kahneman,₹957.00,4.5,"16,862"
